category,item_price_brl,avg_review_score
cool_stuff,19.9,4.0
watches_gifts,249.0,1.0
computers_accessories,79.99,5.0
auto,59.0,5.0
cool_stuff,65.99,5.0
sports_leisure,55.9,5.0
health_beauty,110.0,5.0
watches_gifts,649.51,5.0
auto,50.0,5.0
pet_shop,39.9,5.0
pet_shop,39.9,5.0
fashion_sport,49.9,4.0
cool_stuff,249.9,4.0
housewares,58.9,4.0
furniture_decor,40.0,4.0
cool_stuff,380.0,5.0
watches_gifts,204.0,1.0
computers_accessories,31.9,5.0
housewares,25.0,1.0
health_beauty,29.9,5.0
fashion_bags_accessories,49.0,5.0
bed_bath_table,21.9,5.0
computers_accessories,39.9,5.0
cool_stuff,249.9,5.0
health_beauty,42.9,4.0
industry_commerce_and_business,104.0,5.0
bed_bath_table,49.95,5.0
health_beauty,59.9,5.0
electronics,13.65,4.0
stationery,69.9,5.0
market_place,65.0,5.0
sports_leisure,299.9,5.0
health_beauty,19.9,5.0
housewares,49.9,3.0
perfumery,132.2,5.0
bed_bath_table,89.9,2.0
bed_bath_table,99.9,5.0
bed_bath_table,99.9,5.0
baby,129.99,4.0
unknown,102.9,4.0
watches_gifts,579.0,4.0
auto,28.0,5.0
bed_bath_table,86.9,5.0
watches_gifts,51.8,5.0
health_beauty,125.02,5.0
bed_bath_table,59.9,5.0
bed_bath_table,81.99,4.0
sports_leisure,45.0,1.0
housewares,52.0,5.0
garden_tools,53.9,5.0
bed_bath_table,49.95,5.0
bed_bath_table,119.9,5.0
telephony,29.99,4.0
telephony,29.99,4.0
telephony,29.99,4.0
furniture_living_room,115.97,1.0
telephony,29.9,5.0
fashion_bags_accessories,34.99,5.0
computers_accessories,67.9,4.0
sports_leisure,19.49,3.0
sports_leisure,19.49,3.0
garden_tools,179.0,5.0
pet_shop,9.9,5.0
health_beauty,364.0,1.0
health_beauty,53.0,1.0
toys,69.99,5.0
watches_gifts,78.0,4.0
computers_accessories,18.9,5.0
sports_leisure,69.9,4.0
computers_accessories,69.0,5.0
health_beauty,18.99,5.0
bed_bath_table,25.5,5.0
stationery,66.0,5.0
garden_tools,186.0,1.0
watches_gifts,26.74,5.0
computers_accessories,19.99,5.0
luggage_accessories,72.4,5.0
fashion_bags_accessories,99.0,5.0
bed_bath_table,74.99,2.0
bed_bath_table,74.99,2.0
furniture_living_room,103.99,2.0
furniture_living_room,103.99,2.0
auto,59.9,5.0
cool_stuff,11.87,3.0
cool_stuff,11.87,3.0
cool_stuff,11.87,3.0
stationery,120.0,5.0
housewares,39.6,5.0
auto,119.99,5.0
auto,59.0,3.0
luggage_accessories,121.9,4.0
baby,35.9,2.0
fashion_shoes,35.9,2.0
books_general_interest,115.0,5.0
cool_stuff,199.0,5.0
housewares,488.99,5.0
health_beauty,23.99,4.0
computers_accessories,145.0,3.0
housewares,6.0,3.0
health_beauty,66.99,4.0
sports_leisure,46.99,4.0
housewares,59.0,5.0
housewares,210.0,5.0
health_beauty,199.0,5.0
unknown,185.0,5.0
sports_leisure,89.9,5.0
telephony,199.9,5.0
home_construction,113.85,5.0
fashion_bags_accessories,39.9,4.0
cool_stuff,199.0,5.0
baby,75.9,5.0
sports_leisure,28.0,5.0
furniture_decor,44.9,5.0
stationery,79.0,3.0
toys,123.9,5.0
bed_bath_table,159.9,5.0
furniture_decor,74.9,5.0
cool_stuff,99.9,5.0
furniture_decor,69.9,5.0
furniture_decor,69.9,5.0
garden_tools,59.9,5.0
garden_tools,59.9,5.0
garden_tools,59.9,5.0
kitchen_dining_laundry_garden_furniture,299.0,1.0
construction_tools_construction,42.97,5.0
housewares,39.9,4.0
housewares,39.9,4.0
housewares,39.9,4.0
health_beauty,46.9,5.0
cool_stuff,599.9,5.0
housewares,39.9,5.0
housewares,5.99,5.0
sports_leisure,51.45,5.0
sports_leisure,51.45,5.0
perfumery,219.9,5.0
health_beauty,149.9,4.0
telephony,27.99,5.0
pet_shop,78.87,5.0
cool_stuff,119.99,4.0
baby,90.9,4.0
toys,169.0,5.0
computers_accessories,59.0,4.0
computers_accessories,59.0,4.0
health_beauty,19.9,5.0
bed_bath_table,299.0,5.0
bed_bath_table,99.9,5.0
furniture_decor,29.9,5.0
health_beauty,34.9,3.0
health_beauty,29.9,3.0
housewares,99.0,3.0
watches_gifts,159.0,2.0
auto,22.0,4.0
bed_bath_table,105.9,4.0
watches_gifts,246.0,5.0
health_beauty,79.9,5.0
health_beauty,370.0,4.0
health_beauty,47.65,5.0
computers_accessories,39.9,2.0
health_beauty,58.5,4.0
pet_shop,99.9,4.0
pet_shop,99.9,4.0
fashion_bags_accessories,96.8,3.0
bed_bath_table,89.9,5.0
telephony,21.99,5.0
telephony,27.99,1.0
housewares,199.0,5.0
baby,64.9,5.0
housewares,52.0,5.0
sports_leisure,60.0,4.0
housewares,20.9,4.0
watches_gifts,59.99,5.0
cool_stuff,129.99,4.0
perfumery,279.9,3.0
health_beauty,92.0,5.0
fashion_bags_accessories,109.9,5.0
pet_shop,26.99,4.0
health_beauty,149.65,5.0
telephony,109.99,5.0
office_furniture,274.0,5.0
toys,299.0,5.0
bed_bath_table,37.0,5.0
electronics,30.0,3.0
cool_stuff,139.9,5.0
bed_bath_table,99.9,5.0
housewares,339.0,5.0
garden_tools,59.9,3.0
pet_shop,59.9,1.0
pet_shop,59.9,1.0
pet_shop,59.9,1.0
cool_stuff,2139.99,5.0
sports_leisure,134.99,5.0
watches_gifts,204.0,2.0
perfumery,56.99,5.0
bed_bath_table,284.9,3.0
garden_tools,49.9,5.0
furniture_decor,119.9,1.0
sports_leisure,242.0,5.0
perfumery,59.9,5.0
office_furniture,139.94,1.0
office_furniture,119.99,1.0
telephony,25.77,5.0
health_beauty,84.9,5.0
housewares,28.9,5.0
housewares,114.0,5.0
cool_stuff,31.0,4.0
sports_leisure,35.9,1.0
watches_gifts,29.0,5.0
watches_gifts,29.0,5.0
sports_leisure,139.9,5.0
consoles_games,194.5,4.0
telephony,27.99,5.0
computers_accessories,149.0,1.0
sports_leisure,92.9,5.0
musical_instruments,45.0,5.0
stationery,69.99,5.0
bed_bath_table,83.36,5.0
furniture_decor,109.99,1.0
telephony,39.9,5.0
pet_shop,95.28,5.0
computers_accessories,199.9,5.0
computers_accessories,67.9,5.0
cool_stuff,44.9,3.0
cool_stuff,46.9,3.0
health_beauty,58.99,5.0
fashion_bags_accessories,59.0,2.0
fashion_bags_accessories,69.0,2.0
health_beauty,80.49,5.0
furniture_decor,150.0,5.0
furniture_decor,18.75,5.0
furniture_decor,16.75,5.0
housewares,86.36,5.0
stationery,49.9,5.0
sports_leisure,99.0,5.0
sports_leisure,99.0,5.0
sports_leisure,99.0,5.0
sports_leisure,99.0,5.0
perfumery,116.9,5.0
toys,199.0,5.0
luggage_accessories,248.99,5.0
sports_leisure,89.99,4.0
furniture_decor,229.9,5.0
toys,109.9,5.0
telephony,142.99,5.0
bed_bath_table,89.99,1.0
garden_tools,59.9,3.0
garden_tools,59.9,3.0
watches_gifts,99.9,5.0
health_beauty,23.99,5.0
computers_accessories,195.9,5.0
baby,45.0,4.0
cool_stuff,239.99,3.0
furniture_decor,70.0,5.0
cool_stuff,98.0,4.0
sports_leisure,284.9,5.0
furniture_decor,277.8,5.0
stationery,189.95,5.0
computers_accessories,120.0,5.0
bed_bath_table,44.9,1.0
health_beauty,1240.0,4.0
telephony,37.99,5.0
telephony,18.9,4.0
telephony,18.9,4.0
bed_bath_table,34.9,5.0
housewares,39.99,5.0
housewares,59.9,5.0
pet_shop,99.8,5.0
garden_tools,110.0,5.0
health_beauty,199.9,5.0
consoles_games,49.89,5.0
health_beauty,189.9,4.0
housewares,880.0,3.0
computers_accessories,64.89,4.0
watches_gifts,149.0,5.0
garden_tools,49.9,5.0
garden_tools,49.9,5.0
books_general_interest,115.0,5.0
electronics,11.6,4.0
sports_leisure,37.49,5.0
office_furniture,39.9,5.0
sports_leisure,45.9,4.0
sports_leisure,45.0,5.0
health_beauty,284.0,1.0
fashion_bags_accessories,49.9,5.0
construction_tools_construction,36.99,5.0
bed_bath_table,70.0,5.0
pet_shop,39.99,5.0
stationery,299.0,5.0
sports_leisure,39.0,5.0
toys,294.99,5.0
watches_gifts,254.9,5.0
watches_gifts,77.67,5.0
cool_stuff,155.9,4.0
consoles_games,69.0,4.0
consoles_games,139.9,4.0
housewares,33.99,5.0
cool_stuff,119.99,5.0
watches_gifts,228.8,5.0
toys,64.9,3.0
toys,19.9,5.0
health_beauty,84.99,5.0
baby,109.9,3.5
health_beauty,79.9,4.0
electronics,127.9,4.0
furniture_decor,75.0,3.0
furniture_decor,75.0,3.0
perfumery,34.9,5.0
pet_shop,53.0,1.0
construction_tools_construction,58.0,4.0
health_beauty,59.99,4.0
sports_leisure,54.9,4.0
telephony,39.0,3.0
perfumery,455.88,5.0
housewares,199.99,5.0
toys,49.99,5.0
garden_tools,99.0,4.0
telephony,199.0,4.0
telephony,14.67,5.0
perfumery,349.97,5.0
furniture_decor,99.9,5.0
computers_accessories,112.99,4.0
watches_gifts,579.9,5.0
small_appliances,399.79,5.0
stationery,79.0,5.0
bed_bath_table,39.0,5.0
computers_accessories,31.9,5.0
perfumery,56.99,5.0
computers_accessories,22.49,5.0
telephony,180.0,5.0
baby,37.9,2.0
furniture_decor,90.0,4.0
bed_bath_table,109.9,1.0
books_technical,48.99,5.0
computers_accessories,265.99,5.0
furniture_decor,49.99,1.0
furniture_decor,69.9,1.0
furniture_decor,69.9,1.0
sports_leisure,129.9,5.0
kitchen_dining_laundry_garden_furniture,56.9,5.0
watches_gifts,29.0,1.0
watches_gifts,29.0,1.0
telephony,19.99,1.0
toys,250.0,5.0
sports_leisure,105.0,1.0
furniture_decor,75.0,4.0
garden_tools,49.91,5.0
market_place,38.9,5.0
health_beauty,122.99,5.0
cool_stuff,84.9,5.0
furniture_decor,68.9,5.0
baby,32.9,4.0
fashion_bags_accessories,29.99,4.0
stationery,39.9,5.0
computers_accessories,149.88,5.0
watches_gifts,63.9,5.0
unknown,13.45,4.0
garden_tools,59.9,4.0
baby,40.0,5.0
baby,40.0,5.0
baby,40.0,5.0
baby,40.0,5.0
housewares,15.9,3.0
health_beauty,100.0,5.0
computers_accessories,18.99,5.0
watches_gifts,124.9,1.0
watches_gifts,29.99,4.0
health_beauty,29.89,5.0
cool_stuff,449.9,1.0
unknown,149.0,3.0
furniture_decor,24.9,5.0
housewares,89.81,4.0
cool_stuff,89.99,5.0
computers_accessories,14.99,5.0
stationery,89.0,5.0
bed_bath_table,66.55,5.0
toys,39.0,5.0
telephony,12.5,5.0
sports_leisure,159.99,5.0
bed_bath_table,138.0,5.0
pet_shop,22.9,5.0
stationery,49.9,5.0
pet_shop,144.9,4.0
perfumery,56.99,4.0
bed_bath_table,299.0,5.0
pet_shop,49.9,4.0
cool_stuff,146.99,3.0
baby,29.9,5.0
watches_gifts,579.9,5.0
stationery,79.9,5.0
stationery,83.7,1.0
cool_stuff,132.7,5.0
sports_leisure,19.9,1.0
housewares,45.0,5.0
furniture_decor,14.85,5.0
auto,143.8,5.0
computers_accessories,79.99,5.0
auto,139.0,5.0
small_appliances,41.52,5.0
perfumery,53.99,5.0
health_beauty,149.9,4.0
furniture_decor,10.99,5.0
health_beauty,59.7,1.0
housewares,120.0,3.0
computers_accessories,149.9,1.0
computers_accessories,26.9,4.0
home_construction,67.0,3.0
home_construction,67.0,3.0
home_construction,67.0,3.0
sports_leisure,129.9,5.0
garden_tools,53.9,4.0
computers_accessories,21.49,5.0
stationery,19.9,4.0
health_beauty,129.9,5.0
watches_gifts,224.9,1.0
health_beauty,74.9,5.0
health_beauty,74.9,5.0
health_beauty,74.9,5.0
telephony,29.99,5.0
luggage_accessories,209.9,5.0
auto,23.0,5.0
office_furniture,199.97,5.0
baby,50.0,5.0
computers_accessories,149.0,5.0
health_beauty,69.9,5.0
perfumery,49.9,5.0
perfumery,49.9,5.0
perfumery,49.9,5.0
sports_leisure,98.9,4.0
housewares,18.95,5.0
toys,239.0,1.0
bed_bath_table,69.9,1.0
la_cuisine,140.0,1.0
la_cuisine,140.0,1.0
auto,174.99,5.0
electronics,15.0,5.0
audio,55.0,5.0
telephony,38.99,5.0
toys,229.9,5.0
housewares,82.9,4.0
telephony,46.99,1.0
home_construction,316.05,4.0
furniture_decor,10.99,4.0
toys,54.98,3.0
watches_gifts,129.99,4.0
drinks,145.9,5.0
computers_accessories,24.99,3.0
housewares,499.9,5.0
watches_gifts,174.9,5.0
watches_gifts,55.0,1.0
watches_gifts,29.0,5.0
watches_gifts,29.0,5.0
fashion_bags_accessories,28.99,5.0
bed_bath_table,20.0,5.0
furniture_decor,139.2,1.0
bed_bath_table,74.0,2.0
furniture_decor,79.9,3.0
home_confort,86.9,5.0
watches_gifts,149.9,2.0
home_appliances,120.0,4.0
watches_gifts,155.0,4.0
baby,34.89,2.0
health_beauty,135.49,5.0
office_furniture,179.99,4.0
watches_gifts,151.9,5.0
bed_bath_table,39.0,5.0
telephony,1099.0,5.0
housewares,104.9,5.0
perfumery,118.8,5.0
health_beauty,119.3,5.0
watches_gifts,78.0,5.0
pet_shop,42.99,5.0
home_confort,299.0,5.0
flowers,49.9,5.0
bed_bath_table,54.99,5.0
health_beauty,45.9,5.0
housewares,42.9,5.0
watches_gifts,278.0,5.0
pet_shop,122.9,5.0
auto,16.5,5.0
sports_leisure,139.9,5.0
home_appliances_2,159.0,1.0
bed_bath_table,1914.58,4.0
perfumery,39.99,5.0
bed_bath_table,119.9,2.0
bed_bath_table,99.9,2.0
sports_leisure,149.9,1.0
sports_leisure,109.9,5.0
baby,65.0,3.0
agro_industry_and_commerce,21.99,3.0
bed_bath_table,39.9,4.0
health_beauty,49.0,3.0
garden_tools,49.9,5.0
telephony,79.9,5.0
home_construction,37.95,5.0
home_construction,37.95,5.0
bed_bath_table,89.9,1.0
furniture_decor,219.0,5.0
watches_gifts,58.0,4.0
luggage_accessories,118.9,4.0
sports_leisure,15.9,5.0
health_beauty,189.9,3.0
unknown,104.9,5.0
health_beauty,85.0,5.0
food_drink,52.0,4.0
food_drink,52.0,4.0
garden_tools,59.9,5.0
furniture_decor,78.0,1.0
furniture_decor,78.0,1.0
telephony,80.0,1.0
perfumery,118.0,5.0
auto,69.99,5.0
computers_accessories,105.0,5.0
watches_gifts,155.97,5.0
computers_accessories,24.9,5.0
bed_bath_table,66.55,4.0
computers_accessories,180.0,5.0
health_beauty,69.0,5.0
computers_accessories,95.0,5.0
bed_bath_table,18.9,4.0
bed_bath_table,18.9,4.0
bed_bath_table,18.9,4.0
bed_bath_table,18.9,4.0
sports_leisure,14.2,1.0
housewares,79.0,5.0
housewares,79.0,5.0
cool_stuff,19.0,3.0
watches_gifts,78.0,4.0
electronics,18.16,5.0
health_beauty,229.9,1.0
furniture_living_room,109.97,5.0
market_place,27.93,5.0
sports_leisure,182.0,4.0
computers_accessories,39.9,5.0
computers_accessories,39.9,5.0
computers_accessories,39.9,5.0
baby,159.99,4.0
health_beauty,49.9,5.0
watches_gifts,689.0,3.0
baby,159.99,2.0
furniture_decor,32.99,5.0
furniture_decor,32.99,5.0
furniture_decor,32.99,5.0
electronics,19.9,4.0
computers_accessories,123.89,5.0
baby,52.0,5.0
baby,39.9,5.0
furniture_living_room,54.9,4.0
health_beauty,112.99,5.0
stationery,169.0,4.0
bed_bath_table,139.9,5.0
stationery,109.0,5.0
computers_accessories,149.99,1.0
garden_tools,89.99,5.0
bed_bath_table,159.9,5.0
housewares,39.9,5.0
stationery,119.0,4.0
bed_bath_table,69.0,4.0
bed_bath_table,69.0,4.0
sports_leisure,113.0,5.0
health_beauty,99.9,4.0
computers,1437.0,5.0
computers_accessories,99.0,5.0
health_beauty,56.89,4.0
food,25.0,5.0
food,25.0,5.0
computers_accessories,248.99,5.0
garden_tools,179.99,4.0
baby,180.4,5.0
toys,139.99,5.0
bed_bath_table,149.9,5.0
furniture_decor,93.9,3.0
watches_gifts,39.0,4.0
furniture_decor,75.0,5.0
auto,249.9,4.0
computers_accessories,193.8,4.0
health_beauty,467.0,3.0
pet_shop,45.0,5.0
pet_shop,45.0,5.0
pet_shop,45.0,5.0
pet_shop,45.0,5.0
housewares,69.9,4.0
bed_bath_table,135.0,4.0
cool_stuff,99.99,5.0
stationery,19.99,5.0
stationery,19.99,5.0
stationery,19.99,5.0
stationery,15.99,5.0
sports_leisure,110.0,4.0
cool_stuff,43.99,1.0
perfumery,167.92,5.0
construction_tools_safety,109.0,5.0
construction_tools_safety,109.0,5.0
garden_tools,49.9,5.0
bed_bath_table,99.0,3.0
bed_bath_table,64.0,5.0
computers_accessories,337.18,4.0
baby,24.9,4.0
furniture_decor,160.9,5.0
telephony,18.99,1.0
telephony,29.99,1.0
fashion_bags_accessories,35.0,5.0
small_appliances,99.0,5.0
furniture_decor,51.92,5.0
furniture_decor,119.9,5.0
computers_accessories,185.81,5.0
pet_shop,99.9,5.0
sports_leisure,50.0,5.0
sports_leisure,50.0,5.0
pet_shop,89.7,1.0
pet_shop,89.7,1.0
telephony,24.99,5.0
pet_shop,68.8,2.0
computers_accessories,75.0,5.0
bed_bath_table,149.9,5.0
consoles_games,24.5,4.0
sports_leisure,89.0,5.0
home_appliances,155.0,4.0
toys,369.0,1.0
health_beauty,23.99,3.0
auto,179.49,5.0
health_beauty,64.99,4.0
fashion_bags_accessories,49.0,4.0
food,50.0,5.0
electronics,185.0,5.0
telephony,299.99,4.0
garden_tools,59.9,5.0
furniture_decor,45.9,3.0
consoles_games,89.0,3.0
furniture_decor,107.61,4.0
auto,26.9,5.0
health_beauty,110.0,4.0
housewares,22.66,1.0
housewares,22.66,1.0
housewares,22.66,1.0
watches_gifts,129.99,5.0
bed_bath_table,84.9,5.0
health_beauty,110.0,5.0
cool_stuff,209.9,5.0
bed_bath_table,69.99,1.0
unknown,13.3,5.0
health_beauty,58.99,3.0
fashion_bags_accessories,39.9,5.0
toys,99.0,5.0
computers_accessories,140.0,5.0
watches_gifts,129.9,5.0
fashion_bags_accessories,35.0,5.0
computers_accessories,185.0,1.0
perfumery,44.9,1.0
perfumery,44.9,1.0
perfumery,44.9,1.0
cool_stuff,144.99,5.0
toys,19.9,5.0
sports_leisure,26.9,5.0
watches_gifts,849.99,4.0
watches_gifts,99.0,3.0
watches_gifts,29.9,5.0
watches_gifts,118.9,5.0
sports_leisure,74.7,5.0
computers_accessories,40.9,4.0
consoles_games,34.9,5.0
computers_accessories,48.0,5.0
health_beauty,39.99,5.0
fixed_telephony,175.0,4.0
stationery,36.9,5.0
computers_accessories,150.9,4.0
housewares,99.9,5.0
telephony,24.99,5.0
baby,119.9,5.0
auto,25.99,5.0
health_beauty,99.9,5.0
health_beauty,99.9,5.0
health_beauty,99.9,5.0
computers_accessories,12.88,1.0
kitchen_dining_laundry_garden_furniture,140.0,5.0
cool_stuff,69.99,5.0
market_place,29.9,5.0
luggage_accessories,117.9,4.0
computers_accessories,49.0,5.0
garden_tools,90.0,1.0
auto,79.9,5.0
housewares,16.99,2.0
health_beauty,14.9,3.0
home_appliances,40.5,5.0
perfumery,47.9,5.0
toys,25.9,5.0
fashion_bags_accessories,49.9,5.0
bed_bath_table,113.57,4.0
bed_bath_table,113.57,4.0
watches_gifts,229.0,5.0
health_beauty,89.57,5.0
perfumery,292.9,1.0
fashion_bags_accessories,49.9,5.0
toys,129.8,5.0
fashion_bags_accessories,24.99,4.0
consoles_games,89.99,5.0
furniture_decor,148.0,5.0
electronics,19.9,4.0
computers_accessories,79.99,3.0
telephony,29.99,4.0
luggage_accessories,69.9,5.0
health_beauty,32.0,5.0
watches_gifts,29.0,3.0
unknown,68.9,5.0
baby,29.99,5.0
sports_leisure,149.0,5.0
bed_bath_table,133.99,4.0
audio,586.0,4.0
bed_bath_table,65.9,5.0
cool_stuff,239.99,3.0
perfumery,119.8,1.0
home_appliances,26.9,5.0
bed_bath_table,93.24,5.0
furniture_decor,96.9,5.0
bed_bath_table,113.99,5.0
baby,290.0,5.0
sports_leisure,19.49,1.0
sports_leisure,19.49,1.0
toys,109.8,5.0
sports_leisure,43.0,5.0
furniture_decor,39.9,5.0
auto,49.49,5.0
computers_accessories,269.0,1.0
computers_accessories,99.0,1.0
health_beauty,13.99,5.0
auto,119.9,5.0
pet_shop,110.0,2.0
baby,73.5,5.0
computers_accessories,89.5,5.0
computers_accessories,94.56,5.0
small_appliances,1098.0,4.0
furniture_decor,60.0,4.0
toys,34.9,5.0
sports_leisure,547.99,5.0
stationery,99.9,5.0
perfumery,54.99,5.0
luggage_accessories,109.9,4.0
luggage_accessories,109.9,4.0
furniture_decor,54.0,2.0
furniture_decor,54.0,2.0
home_construction,129.95,2.0
bed_bath_table,129.99,3.0
health_beauty,64.99,1.0
watches_gifts,118.0,5.0
furniture_decor,69.9,1.0
furniture_decor,69.9,1.0
watches_gifts,55.0,4.0
stationery,119.9,1.0
fashion_shoes,32.9,5.0
auto,130.0,5.0
fashion_bags_accessories,49.0,5.0
bed_bath_table,83.99,1.0
bed_bath_table,83.99,1.0
garden_tools,59.9,5.0
sports_leisure,40.49,5.0
sports_leisure,98.99,5.0
telephony,18.98,1.0
bed_bath_table,115.0,2.0
health_beauty,399.0,5.0
health_beauty,349.9,4.0
baby,149.9,5.0
toys,209.9,5.0
perfumery,219.9,5.0
office_furniture,116.94,5.0
sports_leisure,69.0,5.0
perfumery,56.99,5.0
auto,109.9,4.0
home_confort,86.9,4.0
auto,45.0,1.0
bed_bath_table,56.99,5.0
sports_leisure,18.89,4.0
luggage_accessories,99.9,5.0
perfumery,79.99,5.0
perfumery,79.99,5.0
fashion_bags_accessories,34.9,5.0
perfumery,119.9,5.0
sports_leisure,159.9,1.0
auto,60.9,4.0
health_beauty,110.0,5.0
market_place,69.9,5.0
housewares,379.9,1.0
electronics,14.89,5.0
electronics,14.89,5.0
furniture_decor,99.0,4.0
bed_bath_table,69.9,5.0
health_beauty,107.9,5.0
telephony,24.99,5.0
office_furniture,99.99,5.0
perfumery,129.9,5.0
furniture_decor,49.0,4.0
audio,14.9,4.0
bed_bath_table,55.9,5.0
home_confort,28.9,4.0
sports_leisure,159.9,4.0
bed_bath_table,105.6,5.0
food,52.5,1.0
housewares,36.9,5.0
unknown,195.0,4.0
health_beauty,66.9,5.0
toys,55.8,5.0
bed_bath_table,79.9,3.0
furniture_decor,295.0,4.0
health_beauty,37.9,5.0
health_beauty,123.9,5.0
office_furniture,119.94,1.0
sports_leisure,49.9,4.0
cool_stuff,199.0,5.0
sports_leisure,40.5,3.0
sports_leisure,40.5,3.0
computers_accessories,54.6,5.0
furniture_decor,22.9,5.0
sports_leisure,225.5,3.0
health_beauty,150.0,5.0
watches_gifts,127.49,4.0
sports_leisure,120.0,4.0
pet_shop,899.0,5.0
garden_tools,15.86,3.0
books_general_interest,128.9,5.0
baby,139.99,1.0
pet_shop,99.9,5.0
sports_leisure,185.49,1.0
watches_gifts,29.0,5.0
perfumery,13.99,3.0
computers_accessories,74.9,3.0
unknown,35.99,4.0
perfumery,58.0,5.0
computers_accessories,221.5,5.0
luggage_accessories,102.9,5.0
furniture_decor,50.9,5.0
construction_tools_lights,49.99,5.0
construction_tools_lights,49.99,5.0
construction_tools_lights,49.99,5.0
construction_tools_lights,49.99,5.0
construction_tools_lights,49.99,5.0
cool_stuff,139.99,4.0
health_beauty,139.65,5.0
baby,51.45,4.0
computers_accessories,479.0,1.0
bed_bath_table,114.9,5.0
stationery,89.0,1.0
health_beauty,394.65,3.0
health_beauty,394.65,5.0
housewares,89.18,4.0
auto,359.9,4.0
electronics,18.9,5.0
perfumery,66.0,5.0
garden_tools,139.0,5.0
drinks,40.0,4.0
health_beauty,59.7,4.0
sports_leisure,107.9,5.0
sports_leisure,107.9,5.0
telephony,29.98,4.0
health_beauty,49.9,1.0
computers_accessories,80.0,4.0
toys,39.9,4.0
health_beauty,325.0,5.0
computers_accessories,78.9,5.0
housewares,69.99,2.0
bed_bath_table,105.9,5.0
office_furniture,119.6,5.0
office_furniture,119.6,5.0
furniture_decor,49.9,5.0
health_beauty,87.96,5.0
sports_leisure,129.9,4.0
perfumery,189.9,5.0
computers_accessories,22.32,5.0
perfumery,56.99,4.0
computers_accessories,118.0,5.0
sports_leisure,98.99,5.0
health_beauty,26.9,4.0
toys,134.99,5.0
toys,26.26,5.0
sports_leisure,159.0,5.0
auto,175.0,5.0
furniture_decor,24.75,5.0
toys,299.9,5.0
sports_leisure,19.9,5.0
computers_accessories,149.9,5.0
toys,198.0,5.0
garden_tools,49.0,5.0
industry_commerce_and_business,69.0,4.0
garden_tools,119.0,3.0
small_appliances,388.9,5.0
furniture_decor,69.9,5.0
health_beauty,349.9,5.0
home_appliances,23.89,3.0
furniture_decor,135.0,5.0
watches_gifts,23.9,4.0
toys,99.9,1.0
luggage_accessories,99.9,1.0
bed_bath_table,149.0,5.0
electronics,199.0,4.0
electronics,199.0,4.0
computers_accessories,29.9,3.0
cool_stuff,99.0,4.0
sports_leisure,113.0,4.0
health_beauty,449.9,5.0
housewares,538.9,4.0
computers_accessories,35.9,5.0
toys,114.9,5.0
sports_leisure,69.9,5.0
garden_tools,169.9,5.0
sports_leisure,449.9,5.0
sports_leisure,389.0,5.0
housewares,169.9,5.0
toys,169.0,5.0
electronics,21.9,5.0
housewares,33.9,5.0
garden_tools,49.9,5.0
home_appliances_2,2110.0,5.0
telephony,37.99,5.0
bed_bath_table,69.9,4.0
pet_shop,135.9,5.0
unknown,34.99,5.0
furniture_decor,24.9,1.0
stationery,38.0,1.0
computers_accessories,66.9,5.0
watches_gifts,55.0,5.0
toys,69.99,5.0
perfumery,33.5,5.0
pet_shop,137.9,5.0
unknown,122.99,3.0
computers_accessories,45.0,4.0
health_beauty,59.0,3.0
health_beauty,57.0,3.0
housewares,33.0,4.0
computers_accessories,149.84,5.0
furniture_decor,159.0,2.0
furniture_decor,159.0,2.0
